Date,SPX Index,USGG10YR Index,USDMXN Curncy,XAU Curncy
2017-01-25,2302.28,2.043,12.4246,1651.63
2017-01-26,2289.96,2.018,12.3352,1645.66
2017-01-27,2310.1,2.014,12.3856,1659.2
2017-01-30,2285.06,1.983,12.3579,1664.96
2017-01-31,2298.12,2.012,12.314,1674.01
2017-02-01,2332.42,2.0,12.3888,1680.29
2017-02-02,2276.39,1.898,12.3923,1705.58
2017-02-03,2259.22,1.885,12.4382,1709.72
2017-02-06,2273.21,1.848,12.3541,1704.3
2017-02-07,2269.5,1.791,12.2342,1690.82
2017-02-08,2278.85,1.748,12.2443,1695.13
2017-02-09,2266.04,1.752,12.218,1658.8
2017-02-10,2268.91,1.799,12.2727,1656.55
2017-02-13,2266.28,1.81,12.2668,1653.98
2017-02-14,2293.82,1.788,12.2854,1634.28
2017-02-15,2300.59,1.804,12.1476,1621.17
2017-02-16,2309.29,1.788,12.3102,1633.52
2017-02-17,2300.72,1.764,12.297,1637.4
2017-02-20,2290.44,1.724,12.3582,1639.39
2017-02-21,2281.47,1.663,12.2871,1644.41
2017-02-22,2291.4,1.649,12.3146,1646.28
2017-02-23,2282.69,1.655,12.2038,1665.3
2017-02-24,2290.23,1.651,12.2434,1667.65
2017-02-27,2339.19,1.637,12.2139,1646.4
2017-02-28,2360.6,1.604,12.2174,1671.23
2017-03-01,2353.86,1.625,12.2782,1677.32
2017-03-02,2383.26,1.579,12.1737,1668.94
2017-03-03,2374.5,1.606,12.1165,1650.72
2017-03-06,2327.53,1.571,12.1563,1657.11
2017-03-07,2305.1,1.545,12.3372,1655.86
2017-03-08,2263.29,1.494,12.3262,1679.99
2017-03-09,2256.25,1.476,12.3783,1675.27
2017-03-10,2257.57,1.51,12.3701,1663.19
2017-03-13,2296.65,1.528,12.5404,1677.16
2017-03-14,2305.09,1.563,12.389,1691.69
2017-03-15,2300.97,1.581,12.3982,1694.77
2017-03-16,2321.06,1.542,12.2589,1705.63
2017-03-17,2271.21,1.531,12.0466,1705.56
2017-03-20,2277.48,1.504,12.0727,1709.67
2017-03-21,2296.02,1.55,12.0854,1728.2
2017-03-22,2263.23,1.508,12.0623,1738.48
2017-03-23,2290.18,1.54,12.0543,1736.35
2017-03-24,2298.86,1.571,12.3196,1758.14
2017-03-27,2290.25,1.635,12.2983,1721.64
2017-03-28,2305.71,1.621,12.3433,1754.25
2017-03-29,2359.61,1.646,12.2883,1728.04
2017-03-30,2364.85,1.726,12.3147,1718.83
2017-03-31,2371.68,1.704,12.2952,1718.72
2017-04-03,2361.75,1.65,12.2609,1716.97
2017-04-04,2342.7,1.585,12.419,1733.11
2017-04-05,2363.18,1.61,12.5228,1717.2
2017-04-06,2343.97,1.544,12.5358,1721.75
2017-04-07,2346.59,1.531,12.3362,1713.33
2017-04-10,2336.34,1.546,12.306,1718.4
2017-04-11,2348.5,1.553,12.5421,1717.92
2017-04-12,2357.29,1.568,12.5229,1719.87
2017-04-13,2382.83,1.575,12.6209,1711.89
2017-04-14,2371.65,1.62,12.75,1704.56
2017-04-17,2366.21,1.587,12.7706,1709.49
2017-04-18,2344.1,1.563,12.6966,1724.59
2017-04-19,2334.64,1.536,12.483,1715.84
2017-04-20,2344.4,1.565,12.5439,1702.99
2017-04-21,2363.16,1.597,12.4735,1712.93
2017-04-24,2342.41,1.613,12.4899,1712.94
2017-04-25,2363.81,1.654,12.3821,1726.31
2017-04-26,2397.03,1.613,12.3602,1712.81
2017-04-27,2407.93,1.672,12.3641,1686.1
2017-04-28,2454.53,1.725,12.3883,1678.54
2017-05-01,2436.58,1.751,12.293,1667.5
2017-05-02,2407.41,1.813,12.3974,1666.82
2017-05-03,2365.91,1.755,12.3467,1657.79
2017-05-04,2402.53,1.737,12.2038,1669.38
2017-05-05,2419.27,1.711,12.1955,1665.56
2017-05-08,2418.9,1.737,12.1994,1668.32
2017-05-09,2426.65,1.7,12.2141,1671.19
2017-05-10,2400.45,1.726,12.3321,1674.62
2017-05-11,2460.87,1.774,12.3127,1674.76
2017-05-12,2465.03,1.799,12.3034,1682.98
2017-05-15,2468.72,1.809,12.2097,1671.47
2017-05-16,2487.7,1.774,12.281,1693.17
2017-05-17,2500.69,1.745,12.2979,1690.07
2017-05-18,2507.3,1.788,12.2627,1670.74
2017-05-19,2488.55,1.816,12.1013,1674.08
2017-05-22,2501.31,1.814,12.2252,1661.8
2017-05-23,2549.85,1.8,12.1216,1672.28
2017-05-24,2585.43,1.729,12.0725,1706.38
2017-05-25,2628.0,1.692,12.1038,1694.85
2017-05-26,2615.64,1.759,12.0038,1700.44
2017-05-29,2590.92,1.714,11.8799,1674.29
2017-05-30,2588.7,1.72,11.7055,1681.65
2017-05-31,2591.18,1.756,11.7657,1668.79
2017-06-01,2620.74,1.712,11.7218,1659.93
2017-06-02,2577.79,1.718,11.9654,1644.06
2017-06-05,2618.56,1.751,11.8834,1655.42
2017-06-06,2615.48,1.752,11.8079,1671.0
2017-06-07,2605.38,1.852,11.7622,1671.85
2017-06-08,2580.17,1.794,11.7832,1659.39
2017-06-09,2538.84,1.831,11.7454,1683.81
2017-06-12,2560.85,1.825,11.7968,1672.98
2017-06-13,2563.75,1.852,11.7172,1641.23
2017-06-14,2531.91,1.868,11.6054,1648.51
2017-06-15,2500.33,1.842,11.4611,1632.69
2017-06-16,2492.94,1.85,11.285,1647.77
2017-06-19,2535.92,1.785,11.2451,1642.62
2017-06-20,2530.35,1.806,11.2223,1652.07
2017-06-21,2493.6,1.817,11.1737,1673.54
2017-06-22,2488.47,1.839,11.2723,1655.93
2017-06-23,2482.69,1.876,11.3705,1648.01
2017-06-26,2417.6,1.889,11.3448,1647.38
2017-06-27,2417.25,1.894,11.2041,1670.84
2017-06-28,2412.64,1.864,11.1607,1661.47
2017-06-29,2430.47,1.839,11.1148,1653.1
2017-06-30,2476.81,1.88,11.0647,1660.72
2017-07-03,2505.88,1.931,11.0116,1652.61
2017-07-04,2500.15,1.922,10.9623,1655.38
2017-07-05,2473.63,1.924,10.9335,1632.92
2017-07-06,2539.12,1.892,10.8858,1666.28
2017-07-07,2541.64,1.933,10.9026,1646.69
2017-07-10,2543.01,1.957,10.931,1642.42
2017-07-11,2543.42,2.025,10.8624,1642.43
2017-07-12,2549.48,1.994,10.9604,1671.45
2017-07-13,2546.82,1.981,10.8863,1652.14
2017-07-14,2533.27,1.989,10.7646,1682.4
2017-07-17,2520.46,2.012,10.7942,1694.41
2017-07-18,2520.64,2.004,10.7335,1701.3
2017-07-19,2507.98,1.974,10.7585,1686.79
2017-07-20,2491.16,2.005,10.5798,1696.0
2017-07-21,2494.82,2.03,10.6843,1685.49
2017-07-24,2489.46,1.998,10.7356,1705.33
2017-07-25,2528.19,2.045,10.6243,1691.0
2017-07-26,2463.04,2.086,10.5157,1689.78
2017-07-27,2491.06,2.091,10.6404,1681.86
2017-07-28,2523.31,2.094,10.5864,1667.48
2017-07-31,2472.52,2.113,10.5256,1679.15
2017-08-01,2465.05,2.083,10.3608,1687.77
2017-08-02,2456.89,2.084,10.3362,1706.74
2017-08-03,2423.52,2.009,10.3206,1680.13
2017-08-04,2405.7,2.04,10.3732,1696.8
2017-08-07,2380.09,1.985,10.273,1736.02
2017-08-08,2423.13,2.038,10.165,1729.5
2017-08-09,2446.89,2.026,10.198,1759.78
2017-08-10,2479.19,2.019,10.2709,1756.14
2017-08-11,2498.15,1.997,10.1594,1735.1
2017-08-14,2471.09,1.987,10.2374,1730.86
2017-08-15,2459.14,2.037,10.2409,1747.79
2017-08-16,2472.2,1.95,10.3203,1735.17
2017-08-17,2443.14,1.995,10.3161,1726.34
2017-08-18,2461.61,2.006,10.1364,1736.11
2017-08-21,2456.68,1.964,10.1264,1736.67
2017-08-22,2448.47,1.927,10.2026,1746.36
2017-08-23,2466.93,1.985,10.1398,1750.63
2017-08-24,2478.9,1.952,10.1131,1758.73
2017-08-25,2470.96,1.912,10.1015,1752.42
2017-08-28,2500.77,1.952,9.8993,1756.61
2017-08-29,2474.87,1.964,10.0166,1742.53
2017-08-30,2491.16,1.931,9.9544,1763.39
2017-08-31,2506.98,1.939,9.9905,1753.87
2017-09-01,2500.23,1.903,9.9852,1772.31
2017-09-04,2509.4,1.941,10.0743,1769.12
2017-09-05,2479.2,1.979,10.1038,1772.87
2017-09-06,2503.21,1.997,10.088,1765.52
2017-09-07,2499.59,2.01,10.0259,1749.98
2017-09-08,2487.55,2.072,10.0829,1723.23
2017-09-11,2514.79,2.072,9.9523,1707.45
2017-09-12,2498.14,2.03,9.9982,1702.99
2017-09-13,2464.18,2.046,9.9224,1706.76
2017-09-14,2427.09,2.119,10.0105,1722.86
2017-09-15,2442.82,2.084,10.0226,1716.48
2017-09-18,2412.71,2.071,10.0687,1703.42
2017-09-19,2456.4,2.086,10.0753,1681.95
2017-09-20,2406.75,2.084,9.9533,1689.74
2017-09-21,2448.91,2.05,9.8943,1711.42
2017-09-22,2455.06,2.089,9.9418,1731.56
2017-09-25,2453.67,2.17,9.9542,1743.18
2017-09-26,2441.31,2.177,10.0376,1753.75
2017-09-27,2452.06,2.145,10.0668,1781.29
2017-09-28,2452.12,2.091,9.9997,1787.15
2017-09-29,2480.31,2.1,9.9449,1798.12
2017-10-02,2484.14,2.139,9.9529,1793.47
2017-10-03,2488.87,2.156,9.7938,1772.15
2017-10-04,2480.83,2.156,9.9099,1761.8
2017-10-05,2480.41,2.135,9.9414,1762.19
2017-10-06,2489.05,2.097,10.028,1763.68
2017-10-09,2447.83,2.126,9.9184,1795.06
2017-10-10,2416.01,2.158,10.006,1796.92
2017-10-11,2435.01,2.104,10.1644,1816.63
2017-10-12,2440.15,2.16,10.0716,1810.07
2017-10-13,2436.64,2.18,10.127,1805.54
2017-10-16,2438.07,2.229,10.1279,1784.61
2017-10-17,2447.53,2.182,10.0198,1773.26
2017-10-18,2435.33,2.134,10.0552,1782.22
2017-10-19,2417.42,2.129,10.1148,1782.88
2017-10-20,2423.13,2.147,10.0732,1798.61
2017-10-23,2400.49,2.21,10.1565,1802.09
2017-10-24,2411.28,2.235,10.0395,1796.92
2017-10-25,2371.52,2.226,9.9358,1832.55
2017-10-26,2397.01,2.19,9.9461,1831.55
2017-10-27,2409.33,2.233,9.9487,1851.38
2017-10-30,2416.47,2.2,9.8997,1845.26
2017-10-31,2441.31,2.257,9.9568,1857.64
2017-11-01,2483.31,2.247,9.9946,1873.78
2017-11-02,2509.63,2.302,10.0557,1877.87
2017-11-03,2464.84,2.326,10.0478,1839.04
2017-11-06,2434.47,2.322,10.0911,1839.9
2017-11-07,2420.28,2.303,10.0604,1860.94
2017-11-08,2421.88,2.292,10.2069,1870.36
2017-11-09,2435.42,2.307,10.1499,1878.44
2017-11-10,2418.78,2.309,10.3014,1850.11
2017-11-13,2424.27,2.289,10.3047,1838.7
2017-11-14,2406.99,2.283,10.2068,1846.07
2017-11-15,2393.27,2.286,10.3058,1853.46
2017-11-16,2360.78,2.211,10.3157,1874.4
2017-11-17,2340.03,2.227,10.3782,1872.52
2017-11-20,2309.53,2.193,10.4683,1879.93
2017-11-21,2288.02,2.153,10.494,1880.77
2017-11-22,2313.18,2.094,10.4514,1864.7
2017-11-23,2292.24,2.031,10.5239,1827.77
2017-11-24,2354.32,1.984,10.5248,1835.43
2017-11-27,2366.91,1.959,10.5763,1838.85
2017-11-28,2372.24,2.027,10.4188,1829.2
2017-11-29,2352.9,2.009,10.4523,1803.28
2017-11-30,2370.39,2.015,10.4065,1814.07
2017-12-01,2357.72,2.029,10.5285,1810.28
2017-12-04,2361.55,2.034,10.5754,1819.92
2017-12-05,2423.76,2.031,10.594,1851.27
2017-12-06,2422.4,1.989,10.631,1816.47
2017-12-07,2451.38,2.04,10.5578,1805.61
2017-12-08,2435.17,2.104,10.6793,1802.75
2017-12-11,2435.3,2.045,10.8301,1827.06
2017-12-12,2479.8,2.009,10.8608,1800.89
2017-12-13,2465.28,1.999,10.9832,1833.09
2017-12-14,2511.38,1.965,10.9404,1835.89
2017-12-15,2530.23,1.983,10.8804,1834.85
2017-12-18,2517.04,1.958,10.8844,1832.13
2017-12-19,2534.02,2.034,10.9185,1825.5
2017-12-20,2559.81,2.075,10.8893,1843.35
2017-12-21,2576.81,2.083,10.9312,1826.26
2017-12-22,2537.68,2.119,10.9556,1832.5
2017-12-25,2520.3,2.158,10.8801,1826.72
2017-12-26,2515.08,2.138,10.9206,1814.78
2017-12-27,2514.21,2.109,10.9877,1858.07
2017-12-28,2530.88,2.112,11.0018,1865.65
2017-12-29,2536.39,2.142,11.0918,1876.53
2018-01-01,2503.75,2.147,10.9985,1896.42
2018-01-02,2514.29,2.092,11.0355,1872.87
2018-01-03,2530.7,2.064,10.9464,1903.22
2018-01-04,2545.93,2.062,10.8622,1861.28
2018-01-05,2574.62,2.059,10.8152,1849.0
2018-01-08,2597.22,2.128,10.745,1841.93
2018-01-09,2610.22,2.08,10.7047,1852.16
2018-01-10,2609.43,2.097,10.6895,1856.36
2018-01-11,2567.47,2.149,10.7532,1854.13
2018-01-12,2579.56,2.229,10.7299,1854.49
2018-01-15,2585.96,2.215,10.6123,1838.79
2018-01-16,2594.03,2.232,10.6982,1814.72
2018-01-17,2562.14,2.252,10.6365,1827.17
2018-01-18,2535.61,2.259,10.633,1839.17
2018-01-19,2563.48,2.256,10.6672,1866.14
2018-01-22,2563.49,2.271,10.6829,1853.48
2018-01-23,2582.05,2.182,10.7659,1865.63
2018-01-24,2583.82,2.206,10.803,1861.43
2018-01-25,2585.62,2.211,10.7389,1882.05
2018-01-26,2611.04,2.203,10.9048,1900.01
2018-01-29,2598.64,2.275,10.9205,1904.19
2018-01-30,2602.18,2.251,10.9101,1898.95
2018-01-31,2591.21,2.237,10.9849,1916.02
2018-02-01,2581.01,2.307,11.0049,1927.79
2018-02-02,2574.07,2.278,11.0366,1916.53
2018-02-05,2580.83,2.259,11.2317,1894.33
2018-02-06,2569.53,2.253,11.211,1889.98
2018-02-07,2603.04,2.283,11.187,1916.51
2018-02-08,2580.89,2.29,11.197,1936.97
2018-02-09,2577.1,2.245,11.2822,1918.25
2018-02-12,2566.82,2.226,11.1648,1898.76
2018-02-13,2605.27,2.205,11.0131,1921.25
2018-02-14,2611.44,2.203,10.9688,1902.28
2018-02-15,2639.59,2.218,10.8449,1911.6
2018-02-16,2601.7,2.232,10.8136,1901.6
2018-02-19,2609.7,2.17,10.8526,1930.05
2018-02-20,2634.08,2.207,10.786,1917.29
2018-02-21,2637.3,2.216,10.6796,1937.7
2018-02-22,2666.62,2.265,10.6857,1941.51
2018-02-23,2653.92,2.28,10.7512,1946.51
2018-02-26,2692.67,2.319,10.6253,1912.87
2018-02-27,2756.39,2.335,10.6873,1875.88
2018-02-28,2747.5,2.383,10.7495,1872.72
2018-03-01,2736.38,2.401,10.8224,1877.45
2018-03-02,2777.55,2.398,10.916,1859.09
2018-03-05,2822.91,2.477,11.0864,1841.52
2018-03-06,2809.31,2.508,11.0597,1851.4
2018-03-07,2798.65,2.528,11.0691,1861.36
2018-03-08,2791.89,2.484,11.0377,1859.61
2018-03-09,2755.71,2.439,11.0388,1873.28
2018-03-12,2731.6,2.449,11.1588,1854.14
2018-03-13,2705.39,2.454,11.0551,1848.77
2018-03-14,2685.77,2.433,10.9895,1876.95
2018-03-15,2685.91,2.438,11.0969,1878.67
2018-03-16,2693.29,2.493,11.1773,1881.37
2018-03-19,2736.47,2.518,11.1498,1921.4
2018-03-20,2710.37,2.478,11.2176,1897.93
2018-03-21,2738.27,2.474,11.2453,1912.15
2018-03-22,2733.51,2.446,11.3649,1941.59
2018-03-23,2733.26,2.432,11.3718,1936.5
2018-03-26,2752.86,2.418,11.4546,1952.12
2018-03-27,2723.22,2.401,11.6694,1935.53
2018-03-28,2734.75,2.357,11.7193,1924.18
2018-03-29,2740.4,2.353,11.7242,1931.44
2018-03-30,2755.03,2.333,11.7846,1945.95
2018-04-02,2764.11,2.231,11.7555,1966.27
2018-04-03,2833.95,2.303,11.9546,1994.85
2018-04-04,2817.06,2.341,11.9706,1994.23
2018-04-05,2803.27,2.328,11.9487,2016.38
2018-04-06,2786.97,2.329,11.88,2010.78
2018-04-09,2772.64,2.288,11.9725,2027.78
2018-04-10,2756.12,2.347,12.0464,2032.18
2018-04-11,2790.2,2.414,12.0055,2040.96
2018-04-12,2831.25,2.419,12.055,2049.37
2018-04-13,2816.27,2.455,11.9293,2020.59
2018-04-16,2794.04,2.461,11.9457,2000.85
2018-04-17,2808.37,2.414,11.9846,2003.3
2018-04-18,2794.02,2.4,12.1297,1973.7
2018-04-19,2812.88,2.405,12.0654,1989.11
2018-04-20,2819.73,2.389,11.9588,2005.38
2018-04-23,2778.42,2.381,11.8851,2011.9
2018-04-24,2822.88,2.378,11.7753,1992.3
2018-04-25,2875.18,2.375,11.887,2017.8
2018-04-26,2858.76,2.377,12.0175,2055.76
2018-04-27,2848.84,2.34,12.0454,2059.1
2018-04-30,2858.14,2.315,12.1498,2069.2
2018-05-01,2868.86,2.27,12.1622,2073.58
2018-05-02,2888.97,2.304,12.1551,2084.13
2018-05-03,2948.81,2.231,12.1277,2082.51
2018-05-04,2944.77,2.271,12.1024,2082.49
2018-05-07,2922.53,2.32,11.9729,2100.16
2018-05-08,2883.65,2.309,11.9961,2145.61
2018-05-09,2863.79,2.218,11.9936,2119.38
2018-05-10,2863.99,2.206,12.0573,2118.04
2018-05-11,2917.02,2.203,12.0662,2096.29
2018-05-14,2903.12,2.168,12.0534,2127.18
2018-05-15,2910.78,2.15,11.9811,2116.59
2018-05-16,2911.47,2.204,11.9881,2089.9
2018-05-17,2947.46,2.227,12.0512,2102.57
2018-05-18,3024.09,2.195,11.9561,2136.48
2018-05-21,3009.29,2.139,11.9644,2149.92
2018-05-22,2995.79,2.127,11.9849,2154.53
2018-05-23,3028.45,2.12,11.9257,2163.13
2018-05-24,3050.39,2.137,11.8777,2191.51
2018-05-25,3108.49,2.119,11.8978,2174.99
2018-05-28,3127.94,2.137,11.8048,2173.45
2018-05-29,3117.97,2.204,11.8347,2165.26
2018-05-30,3137.7,2.233,11.7617,2143.27
2018-05-31,3173.95,2.231,11.8504,2137.58
2018-06-01,3201.38,2.225,12.0469,2159.65
2018-06-04,3218.95,2.213,11.9755,2171.34
2018-06-05,3254.77,2.254,12.0213,2184.62
2018-06-06,3294.37,2.232,11.9613,2188.16
2018-06-07,3341.55,2.234,12.0497,2199.15
2018-06-08,3364.64,2.236,11.9444,2184.02
2018-06-11,3360.37,2.218,11.9856,2178.6
2018-06-12,3366.65,2.17,11.9136,2183.02
2018-06-13,3408.88,2.181,11.8973,2189.13
2018-06-14,3382.5,2.179,11.8127,2196.11
2018-06-15,3396.35,2.197,11.8818,2194.04
2018-06-18,3384.37,2.178,11.8134,2187.25
2018-06-19,3386.7,2.221,11.86,2250.98
2018-06-20,3431.64,2.19,11.8324,2270.11
2018-06-21,3439.58,2.25,11.8239,2279.25
2018-06-22,3442.56,2.189,11.8371,2275.15
2018-06-25,3397.42,2.205,11.7751,2266.61
2018-06-26,3424.24,2.221,11.7934,2264.62
2018-06-27,3447.79,2.193,11.9213,2271.28
2018-06-28,3524.6,2.208,11.8575,2233.84
2018-06-29,3515.17,2.253,11.9562,2203.17
2018-07-02,3524.29,2.176,12.0832,2191.23
2018-07-03,3534.51,2.193,12.0153,2195.98
2018-07-04,3592.14,2.106,11.8945,2191.91
2018-07-05,3590.15,2.072,11.9206,2221.93
2018-07-06,3601.63,2.129,11.876,2193.14
2018-07-09,3625.04,2.109,12.0333,2179.02
2018-07-10,3633.26,2.068,12.0372,2209.7
2018-07-11,3618.52,2.061,11.9707,2212.97
2018-07-12,3627.0,2.134,11.8759,2231.33
2018-07-13,3667.62,2.07,11.9679,2273.59
2018-07-16,3631.62,2.033,11.9211,2260.11
2018-07-17,3637.9,2.085,11.9257,2258.77
2018-07-18,3613.97,2.15,12.0067,2253.92
2018-07-19,3658.88,2.147,11.967,2215.28
2018-07-20,3605.01,2.103,11.9641,2209.76
2018-07-23,3586.35,2.177,11.9637,2228.02
2018-07-24,3601.35,2.233,12.022,2239.56
2018-07-25,3659.63,2.256,12.0728,2252.75
2018-07-26,3658.69,2.228,12.0552,2245.82
2018-07-27,3639.89,2.226,12.0615,2233.27
2018-07-30,3710.5,2.221,12.0311,2259.61
2018-07-31,3658.62,2.233,11.9083,2250.19
2018-08-01,3580.48,2.283,11.9307,2256.83
2018-08-02,3597.71,2.314,12.0908,2260.83
2018-08-03,3581.12,2.277,12.0172,2291.45
2018-08-06,3546.16,2.325,11.9533,2312.27
2018-08-07,3572.79,2.336,11.8816,2286.16
2018-08-08,3582.95,2.36,11.943,2262.53
2018-08-09,3564.22,2.411,11.9815,2275.03
2018-08-10,3520.29,2.372,11.9691,2274.4
2018-08-13,3552.55,2.371,11.8934,2265.78
2018-08-14,3577.16,2.353,11.9021,2287.27
2018-08-15,3575.04,2.298,11.7734,2291.82
2018-08-16,3643.13,2.31,11.7861,2293.59
2018-08-17,3605.8,2.398,11.8592,2310.44
2018-08-20,3552.63,2.334,11.7567,2303.34
2018-08-21,3529.54,2.333,11.6322,2336.79
2018-08-22,3529.35,2.355,11.7625,2320.97
2018-08-23,3539.36,2.359,11.7132,2335.43
2018-08-24,3532.24,2.355,11.8076,2366.48
2018-08-27,3546.12,2.31,11.7958,2338.02
2018-08-28,3503.42,2.318,11.7834,2331.51
2018-08-29,3555.79,2.292,11.8206,2356.31
2018-08-30,3554.29,2.215,11.7486,2381.69
2018-08-31,3595.66,2.257,11.7604,2378.73
2018-09-03,3609.45,2.291,11.73,2363.77
2018-09-04,3627.42,2.292,11.623,2384.91
2018-09-05,3649.61,2.301,11.6514,2411.17
2018-09-06,3667.45,2.338,11.6309,2386.74
2018-09-07,3692.58,2.346,11.6191,2361.73
2018-09-10,3743.48,2.378,11.522,2367.23
2018-09-11,3752.35,2.367,11.652,2381.39
2018-09-12,3780.56,2.413,11.7246,2375.7
2018-09-13,3778.68,2.425,11.805,2390.99
2018-09-14,3835.02,2.432,11.7807,2376.47
2018-09-17,3810.69,2.387,11.6399,2332.37
2018-09-18,3881.5,2.397,11.8011,2324.18
2018-09-19,3881.49,2.368,11.797,2326.21
2018-09-20,3827.88,2.346,11.7362,2321.13
2018-09-21,3834.32,2.317,11.7715,2297.75
2018-09-24,3809.82,2.28,11.869,2261.18
2018-09-25,3843.52,2.355,11.868,2251.42
2018-09-26,3820.04,2.401,11.9757,2270.36
2018-09-27,3804.56,2.468,12.0678,2296.87
2018-09-28,3734.84,2.426,11.9781,2322.25
2018-10-01,3719.47,2.428,11.9227,2305.95
2018-10-02,3631.85,2.383,12.0039,2282.81
2018-10-03,3576.21,2.359,11.779,2293.73
2018-10-04,3604.95,2.327,11.7677,2307.57
2018-10-05,3634.84,2.37,11.6513,2316.59
2018-10-08,3651.8,2.356,11.6134,2275.66
2018-10-09,3618.11,2.394,11.5901,2258.65
2018-10-10,3617.83,2.415,11.562,2258.72
2018-10-11,3619.14,2.496,11.5183,2269.33
2018-10-12,3578.89,2.444,11.4311,2285.74
2018-10-15,3634.56,2.488,11.6169,2289.4
2018-10-16,3668.05,2.528,11.7707,2296.91
2018-10-17,3661.42,2.494,11.6763,2299.36
2018-10-18,3663.87,2.529,11.8072,2314.28
2018-10-19,3672.98,2.541,11.7752,2321.51
2018-10-22,3600.19,2.533,11.7868,2323.58
2018-10-23,3592.74,2.505,11.7825,2318.67
2018-10-24,3569.75,2.479,11.7292,2321.06
2018-10-25,3535.59,2.551,11.8112,2331.9
2018-10-26,3527.07,2.551,11.8226,2338.23
2018-10-29,3592.49,2.579,11.7841,2346.96
2018-10-30,3617.03,2.551,11.6779,2376.2
2018-10-31,3597.87,2.524,11.606,2382.6
2018-11-01,3619.98,2.562,11.4744,2369.43
2018-11-02,3672.46,2.515,11.4763,2389.07
2018-11-05,3708.06,2.5,11.3815,2360.58
2018-11-06,3711.75,2.501,11.3612,2338.42
2018-11-07,3689.29,2.505,11.4716,2346.2
2018-11-08,3716.63,2.499,11.5693,2357.84
2018-11-09,3732.77,2.513,11.5676,2332.26
2018-11-12,3767.85,2.537,11.5614,2324.94
2018-11-13,3793.37,2.563,11.7155,2312.98
2018-11-14,3834.93,2.529,11.7593,2303.57
2018-11-15,3815.98,2.519,11.7332,2323.91
2018-11-16,3868.13,2.561,11.6176,2339.43
2018-11-19,3877.34,2.592,11.6506,2339.73
2018-11-20,3960.23,2.544,11.7194,2328.96
2018-11-21,3934.6,2.556,11.6686,2301.54
2018-11-22,4005.1,2.487,11.6934,2331.84
2018-11-23,4014.64,2.489,11.6646,2345.0
2018-11-26,3990.17,2.555,11.6505,2330.84
2018-11-27,3972.5,2.522,11.4503,2346.68
2018-11-28,3961.38,2.493,11.4334,2345.91
2018-11-29,3979.81,2.52,11.5122,2340.55
2018-11-30,4002.27,2.466,11.4624,2350.44
2018-12-03,3980.97,2.444,11.4675,2335.51
2018-12-04,3981.59,2.465,11.4079,2329.0
2018-12-05,4069.43,2.442,11.4376,2332.24
2018-12-06,4142.0,2.434,11.4212,2322.48
2018-12-07,4161.78,2.46,11.3473,2337.21
2018-12-10,4165.02,2.475,11.4545,2377.57
2018-12-11,4171.7,2.485,11.5302,2362.19
2018-12-12,4199.05,2.473,11.4824,2327.75
2018-12-13,4157.98,2.486,11.5234,2286.88
2018-12-14,4148.95,2.481,11.5677,2284.47
2018-12-17,4081.93,2.497,11.6208,2271.56
2018-12-18,4099.9,2.48,11.4847,2276.49
2018-12-19,4128.17,2.474,11.5668,2279.9
2018-12-20,4109.92,2.439,11.5217,2247.91
2018-12-21,4176.79,2.438,11.4938,2212.15
2018-12-24,4127.55,2.41,11.709,2218.72
2018-12-25,4069.18,2.371,11.7347,2222.09
2018-12-26,4079.95,2.38,11.7039,2214.26
2018-12-27,4124.55,2.387,11.5256,2182.13
2018-12-28,4196.27,2.415,11.6392,2192.07
2018-12-31,4178.73,2.4,11.531,2217.97
2019-01-01,4225.74,2.414,11.4512,2224.19
2019-01-02,4225.8,2.433,11.4256,2207.95
2019-01-03,4220.2,2.449,11.5404,2209.5
2019-01-04,4259.36,2.42,11.6039,2183.16
2019-01-07,4288.95,2.425,11.592,2204.71
2019-01-08,4223.56,2.438,11.618,2206.99
2019-01-09,4288.1,2.439,11.5702,2172.8
2019-01-10,4349.43,2.366,11.5824,2167.58
2019-01-11,4324.03,2.371,11.5893,2177.29
2019-01-14,4342.92,2.449,11.6691,2171.42
2019-01-15,4366.17,2.436,11.7493,2166.69
2019-01-16,4379.32,2.411,11.791,2143.59
2019-01-17,4357.03,2.424,11.762,2155.19
2019-01-18,4329.6,2.435,11.8242,2143.29
2019-01-21,4330.22,2.477,11.8176,2102.73
2019-01-22,4383.06,2.433,11.7293,2096.34
2019-01-23,4408.71,2.458,11.6972,2115.57
2019-01-24,4394.16,2.479,11.7051,2108.85
2019-01-25,4429.97,2.474,11.7808,2142.74
2019-01-28,4307.29,2.486,11.7666,2151.67
2019-01-29,4358.79,2.522,11.6684,2158.89
2019-01-30,4285.33,2.553,11.674,2157.04
2019-01-31,4271.54,2.513,11.6842,2156.36
2019-02-01,4225.67,2.541,11.7003,2151.9
2019-02-04,4172.98,2.539,11.7768,2146.7
2019-02-05,4223.39,2.542,11.8621,2157.63
2019-02-06,4205.37,2.544,11.8138,2140.17
2019-02-07,4221.65,2.539,11.7639,2120.19
2019-02-08,4221.36,2.581,11.6795,2099.49
2019-02-11,4243.24,2.578,11.7377,2139.15
2019-02-12,4248.2,2.539,11.8583,2150.03
2019-02-13,4195.73,2.525,11.8331,2156.57
2019-02-14,4239.43,2.532,11.8141,2136.79
2019-02-15,4220.24,2.575,11.937,2149.45
2019-02-18,4156.72,2.596,11.9802,2147.84
